chroma_id,movie_id,page_content,genres,director,title,year,doc_type
,4610,What movie features a detective who uses prime numbers and musical notes to catch a serial killer in New York City?,Comedy|Crime|Mystery|Thriller,Pat OConnor,The January Man,1989,full_plot_semantic_query
,4610,What crime thriller features a detective using prime numbers to track a serial killer in New York City?,Comedy|Crime|Mystery|Thriller,Pat OConnor,The January Man,1989,summary_semantic_query
,4611,Is there a movie about a disfigured man who undergoes cosmetic surgery to seek revenge on those who betrayed him?,Drama,Walter Hill,Johnny Handsome,1989,full_plot_semantic_query
,4611,"What movie features a disfigured man seeking revenge after a betrayal, who undergoes surgery to change his appearance but struggles with his criminal past?",Drama,Walter Hill,Johnny Handsome,1989,summary_semantic_query
,4612,"What movie features an actor who modernizes a Passion play, faces controversy from the church, and ultimately dies after being neglected in a hospital?",Drama,Denys Arcand,Jesus of Montreal (Jésus de Montréal),1989,full_plot_semantic_query
,4612,"What movie features an actor who modernizes a religious play, faces conflict with church authorities, and inspires friends to continue his artistic vision after a tragic event?",Drama,Denys Arcand,Jesus of Montreal (Jésus de Montréal),1989,summary_semantic_query
,4613,Can you recommend a movie where a police detective teams up with a dog to take down a drug lord while dealing with personal issues?,Action|Comedy|Crime,Rod Daniel,K-9,1989,full_plot_semantic_query
,4613,What action-comedy movie features a police detective teaming up with a dog to take down a drug lord while also dealing with personal relationships?,Action|Comedy|Crime,Rod Daniel,K-9,1989,summary_semantic_query
,4614,What movie features a fighter seeking revenge after his brother is paralyzed in a brutal kickboxing match in Thailand?,Action,Unknown,Kickboxer,1989,full_plot_semantic_query
,4614,What martial arts movie features a brother seeking revenge after his sibling is paralyzed in a fight?,Action,Unknown,Kickboxer,1989,summary_semantic_query
,4615,"What movie depicts the struggles of prostitutes, union workers, and drag queens in a violent Brooklyn neighborhood?",Drama,Uli Edel,Last Exit to Brooklyn,1989,full_plot_semantic_query
,4615,What movie depicts the struggles of a diverse group of characters in a 1950s Brooklyn neighborhood filled with crime and desperation?,Drama,Uli Edel,Last Exit to Brooklyn,1989,summary_semantic_query
,4616,What movie features a principal who implements strict measures to improve a failing high school and faces conflict with faculty and parents while inspiring students to succeed?,Drama,John G. Avildsen,Lean on Me,1989,full_plot_semantic_query
,4616,What movie features a determined principal who uses tough love to turn around a failing high school plagued by drugs and crime?,Drama,John G. Avildsen,Lean on Me,1989,summary_semantic_query
,4617,"What movie features a cab driver who has a lucky day at the horse races, neglects his wife, and ultimately chooses love over temptation?",Comedy,Joe Pytka,Let It Ride,1989,full_plot_semantic_query
,4617,"What movie features a cab driver who struggles with his gambling addiction after a series of unexpected wins, causing tension in his marriage?",Comedy,Joe Pytka,Let It Ride,1989,summary_semantic_query
,4618,What movie features a deep-sea mining crew that encounters a mutating creature after salvaging a Soviet shipwreck?,Horror|Sci-Fi|Thriller,George Pan Cosmatos,Leviathan,1989,full_plot_semantic_query
,4618,What sci-fi horror movie features a crew trapped underwater facing a deadly creature after discovering a Soviet shipwreck and a mutagenic substance?,Horror|Sci-Fi|Thriller,George Pan Cosmatos,Leviathan,1989,summary_semantic_query
,4619,"What movie features a boy who befriends a monster and discovers a hidden world beneath his brother's bed, leading to adventures and a struggle against turning into a monster?",Comedy,Richard Greenberg,Little Monsters,1989,full_plot_semantic_query
,4619,What movie features a boy who befriends a blue-skinned monster and explores a fantastical world filled with junk food and video games while facing the dangers of becoming a monster himself?,Comedy,Richard Greenberg,Little Monsters,1989,summary_semantic_query
,4620,What movie features a mechanic who faces brutal treatment in a maximum-security prison and seeks revenge against a corrupt warden?,Action|Adventure|Drama,John Flynn,Lock Up,1989,full_plot_semantic_query
,4620,What movie features a model prisoner facing brutal treatment and corruption in a maximum-security prison while trying to survive and seek justice?,Action|Adventure|Drama,John Flynn,Lock Up,1989,summary_semantic_query
,4621,"What romantic comedy features a single mother navigating relationships while raising her son, who has an inner voice that comments on their lives?",Comedy,Amy Heckerling,Look Who's Talking,1989,full_plot_semantic_query
,4621,What romantic comedy explores the challenges of single motherhood and the search for a father figure for a child?,Comedy,Amy Heckerling,Look Who's Talking,1989,summary_semantic_query
,4622,What movie features a college slacker who becomes a pizza delivery boy and starts an escort business after an affair with a wealthy woman?,Comedy,Joan Micklin Silver,Loverboy,1989,full_plot_semantic_query
,4622,What romantic comedy features a college slacker who starts an escort business while delivering pizzas and navigating complicated relationships with multiple women?,Comedy,Joan Micklin Silver,Loverboy,1989,summary_semantic_query
,4623,What movie features a baseball team that starts winning despite their owner's attempts to sabotage them for personal gain?,Comedy,David S. Ward,Major League,1989,full_plot_semantic_query
,4623,What sports comedy features a team that overcomes sabotage and adversity to achieve unexpected success?,Comedy,David S. Ward,Major League,1989,summary_semantic_query
,4625,What sci-fi movie involves time travelers abducting passengers from doomed flights to save humanity from extinction?,Drama|Sci-Fi|Thriller,Michael Anderson,Millennium,1989,full_plot_semantic_query
,4625,What sci-fi thriller involves time travelers abducting passengers from doomed flights to repopulate a polluted future?,Drama|Sci-Fi|Thriller,Michael Anderson,Millennium,1989,summary_semantic_query
,4627,"What movie features a determined woman entering a beauty pageant in a small town, facing family betrayal and personal growth?",Comedy,Thomas Schlamme,Miss Firecracker,1989,full_plot_semantic_query
,4627,What movie features a determined woman entering a beauty pageant to escape her small-town life while dealing with family tensions and personal growth?,Comedy,Thomas Schlamme,Miss Firecracker,1989,summary_semantic_query
,4628,"What movie features an abstract artist struggling with jealousy and emotional turmoil while preparing for an exhibition, alongside a subplot about a lawyer dealing with his overbearing mother?",Comedy|Drama,"Martin Scorsese, Francis Ford Coppola, Woody Allen",New York Stories,1989,full_plot_semantic_query
,4628,"What anthology film explores themes of love, jealousy, and family dynamics through interconnected stories set in New York City?",Comedy|Drama,"Martin Scorsese, Francis Ford Coppola, Woody Allen",New York Stories,1989,summary_semantic_query
,4629,What movie features a police officer trying to prevent his brother from seeking revenge after a family member is murdered by mobsters?,Action|Crime|Thriller,John Irvin,Next of Kin,1989,full_plot_semantic_query
,4629,"What movie features a police officer torn between seeking justice for his murdered brother and his older brother's desire for revenge, leading to a violent family conflict?",Action|Crime|Thriller,John Irvin,Next of Kin,1989,summary_semantic_query
,4630,What movie features a wrestler who faces off against a brutal ex-convict while trying to protect his family and a corporate spy?,Action,Thomas Wright,No Holds Barred,1989,full_plot_semantic_query
,4630,What sports drama features a wrestler fighting against a corrupt promoter who kidnaps his love interest?,Action,Thomas Wright,No Holds Barred,1989,summary_semantic_query
,4631,"What movie features an American schoolteacher caught in the Mexican revolution, torn between two men, one a revolutionary leader and the other a disillusioned author?",Drama,Luis Puenzo,Old Gringo,1989,full_plot_semantic_query
,4631,"What movie features an American schoolteacher caught in the Mexican Revolution, torn between a sardonic author and a revolutionary leader with a dark past?",Drama,Luis Puenzo,Old Gringo,1989,summary_semantic_query
,4632,What movie features a Special Forces sergeant chasing an escaped prisoner who is a professional assassin targeting a world leader?,Action|Thriller,Andrew Davis,The Package,1989,full_plot_semantic_query
,4632,What military action movie involves a Special Forces sergeant trying to stop an assassin from killing a world leader during a Cold War political crisis?,Action|Thriller,Andrew Davis,The Package,1989,summary_semantic_query
,4633,What movie features a young boy who suspects his parents are cannibals after witnessing disturbing events in their home?,Horror,Bob Balaban,Parents,1989,full_plot_semantic_query
,4633,What horror-comedy film features a child suspecting his parents of cannibalism while dealing with childhood trauma and suburban secrets?,Horror,Bob Balaban,Parents,1989,summary_semantic_query
,4634,What dark comedy involves magicians facing a series of deadly pranks that lead to tragic consequences?,Adventure|Comedy,Arthur Penn,Penn & Teller Get Killed,1989,full_plot_semantic_query
,4634,What dark comedy film features magicians facing real threats after a kidnapping prank goes wrong?,Adventure|Comedy,Arthur Penn,Penn & Teller Get Killed,1989,summary_semantic_query
,4635,What movie features a bounty hunter who disguises himself to help a woman escape from a white supremacist group after she inadvertently takes their counterfeit money?,Action|Comedy|Drama,Buddy Van Horn,Pink Cadillac,1989,full_plot_semantic_query
,4635,What movie features a woman on the run from her violent husband who steals a car with counterfeit money and teams up with a bounty hunter to rescue her kidnapped child?,Action|Comedy|Drama,Buddy Van Horn,Pink Cadillac,1989,summary_semantic_query
,4636,What vigilante movie features a former police officer who wages a one-man war against organized crime after his family is murdered?,Action,Mark Goldblatt,The Punisher,1989,full_plot_semantic_query
,4636,What vigilante movie features a protagonist fighting against organized crime and rescuing kidnapped children from a Yakuza leader?,Action,Mark Goldblatt,The Punisher,1989,summary_semantic_query
,4637,"What movie features a Soviet operative who infiltrates a rebel movement in Africa, faces betrayal, and ultimately joins the rebels to fight against his own corrupt officers?",Action,Joseph Zito,Red Scorpion,1989,full_plot_semantic_query
,4637,What action movie features a Soviet operative who pretends to be a rebel in Africa and ultimately fights against his own corrupt forces?,Action,Joseph Zito,Red Scorpion,1989,summary_semantic_query
,4638,What movie features a group of people stranded on an island filled with dinosaurs while searching for a missing boy?,Action|Adventure|Sci-Fi,Joe Johnston,Jurassic Park III,2001,full_plot_semantic_query
,4638,What movie features a paleontologist searching for a missing boy on a dangerous island filled with dinosaurs?,Action|Adventure|Sci-Fi,Joe Johnston,Jurassic Park III,2001,summary_semantic_query
,4639,"What movie features a publicist trying to promote a film while managing the messy breakup of its stars, leading to unexpected romantic developments?",Comedy|Romance,Joe Roth,America's Sweethearts,2001,full_plot_semantic_query
,4639,What romantic comedy explores the complexities of a public breakup and the impact of fame on relationships?,Comedy|Romance,Joe Roth,America's Sweethearts,2001,summary_semantic_query
,4640,What movie features a Yakuza enforcer who relocates to Los Angeles and builds a gang while facing conflicts with rival drug lords and the Mafia?,Action|Crime|Thriller,Takeshi Kitano,Brother,2000,full_plot_semantic_query
,4640,What crime drama explores the rise and fall of a Yakuza enforcer in Los Angeles as he reconnects with his half-brother and faces violent conflicts with drug lords and the Mafia?,Action|Crime|Thriller,Takeshi Kitano,Brother,2000,summary_semantic_query
,4641,What movie features two high school friends navigating their post-graduation lives while one of them develops a complicated friendship with a lonely middle-aged man?,Comedy|Drama,Terry Zwigoff,Ghost World,2001,full_plot_semantic_query
,4641,What coming-of-age film explores themes of alienation and identity through the friendship of two social outcasts after high school?,Comedy|Drama,Terry Zwigoff,Ghost World,2001,summary_semantic_query
,4643,What movie features a human astronaut who crashes on a planet ruled by intelligent apes and discovers that he has traveled forward in time?,Action|Adventure|Drama|Sci-Fi,Tim Burton,Planet of the Apes,2001,full_plot_semantic_query
,4643,What sci-fi movie features an astronaut who crashes on a planet ruled by humanoid apes and explores themes of oppression and rebellion?,Action|Adventure|Drama|Sci-Fi,Tim Burton,Planet of the Apes,2001,summary_semantic_query
,4645,What psychological thriller features a detective investigating a series of murders linked to a master of hypnosis?,Crime|Horror|Thriller,Kiyoshi Kurosawa,Cure,1997,full_plot_semantic_query
,4645,What psychological thriller features a detective investigating murders linked to a hypnotist who manipulates others into killing?,Crime|Horror|Thriller,Kiyoshi Kurosawa,Cure,1997,summary_semantic_query
,4646,What movie features a prisoner who discovers a passion for gardening and competes in a flower show while finding love?,Comedy|Drama,Joel Hershman,Greenfingers,2000,full_plot_semantic_query
,4646,What is a feel-good movie about inmates discovering gardening and finding love while preparing for a flower show?,Comedy|Drama,Joel Hershman,Greenfingers,2000,summary_semantic_query
,4649,"What comedy features a summer camp's last day with counselors trying to navigate romance, a falling satellite, and a talent show?",Comedy,David Wain,Wet Hot American Summer,2001,full_plot_semantic_query
,4649,"What comedy features a summer camp talent show and romantic pursuits among counselors, including a subplot about saving the camp from a falling satellite?",Comedy,David Wain,Wet Hot American Summer,2001,summary_semantic_query
,4650,What movie features a rookie detective teaming up with a veteran to track down a serial killer who targets random victims from the phone book?,Thriller,William Lustig,Relentless,1989,full_plot_semantic_query
,4650,What movie features a rookie detective and a veteran detective hunting a serial killer who targets victims from the phone book?,Thriller,William Lustig,Relentless,1989,summary_semantic_query
,4651,What movie features an undercover cop who teams up with a young Indian to take down a crime boss after a robbery goes wrong?,Action,Jack Sholder,Renegades,1989,full_plot_semantic_query
,4651,Can you recommend a movie about an undercover cop teaming up with a young Indian to recover a stolen artifact while facing police corruption?,Action,Jack Sholder,Renegades,1989,summary_semantic_query
,4653,What movie features a group of musketeers reuniting to rescue a king while facing off against a vengeful woman disguised as a priest?,Adventure|Comedy,Richard Lester,The Return of the Musketeers,1989,full_plot_semantic_query
,4653,What adventure film features a group of former heroes reuniting to rescue a nobleman while facing revenge and betrayal?,Adventure|Comedy,Richard Lester,The Return of the Musketeers,1989,summary_semantic_query
,4654,What movie features a bouncer with a mysterious past who faces off against a corrupt local businessman while developing a romantic relationship with a doctor?,Action|Drama,Rowdy Herrington,Road House,1989,full_plot_semantic_query
,4654,What action movie features a bouncer fighting against a local crime boss while navigating romance and themes of justice and redemption?,Action|Drama,Rowdy Herrington,Road House,1989,summary_semantic_query
,4659,What movie features a relationship between an osteopath and an exotic dancer that leads to a political scandal involving a government minister?,Drama,Michael Caton-Jones,Scandal,1989,full_plot_semantic_query
,4659,What movie features a scandal involving a young dancer and a politician that explores themes of power and public exposure?,Drama,Michael Caton-Jones,Scandal,1989,summary_semantic_query
,4660,What movie features a recent widow dealing with family issues and a ghost while her houseboy and chauffeur make a bet involving seduction?,Comedy,Paul Bartel,Scenes from the Class Struggle in Beverly Hills,1989,full_plot_semantic_query
,4660,"What movie features a recent widow dealing with a chaotic household, romantic entanglements, and themes of class struggle in a comedic setting?",Comedy,Paul Bartel,Scenes from the Class Struggle in Beverly Hills,1989,summary_semantic_query
,4661,What movie features a detective who falls for a woman connected to a series of murders linked to lonely hearts ads?,Crime|Drama|Thriller,Harold Becker,Sea of Love,1989,full_plot_semantic_query
,4661,What crime thriller features a detective who becomes romantically involved with a woman linked to a series of murders from lonely hearts ads?,Crime|Drama|Thriller,Harold Becker,Sea of Love,1989,summary_semantic_query
,4662,What comedy features a blind man and a deaf man who become friends while trying to clear their names after witnessing a murder?,Comedy|Crime,Arthur Hiller,"See No Evil, Hear No Evil",1989,full_plot_semantic_query
,4662,What comedy film features a blind man and a deaf man who become friends and must clear their names after witnessing a murder?,Comedy|Crime,Arthur Hiller,"See No Evil, Hear No Evil",1989,summary_semantic_query
,4663,What comedy features a father struggling to cope with his teenage daughter's transformation and dating life?,Comedy,Stan Dragoti,She's Out of Control,1989,full_plot_semantic_query
,4663,What comedy explores a father's anxiety over his daughter's transition into adulthood and her dating life?,Comedy,Stan Dragoti,She's Out of Control,1989,summary_semantic_query
,4664,What movie features a woman who travels to Greece to escape her mundane life and ultimately decides to stay and embrace her newfound confidence?,Comedy|Romance,Lewis Gilbert,Shirley Valentine,1989,full_plot_semantic_query
,4664,What movie features a middle-aged woman who travels to Greece to escape her mundane life and finds empowerment and self-discovery?,Comedy|Romance,Lewis Gilbert,Shirley Valentine,1989,summary_semantic_query
,4665,What horror movie features a serial killer who becomes pure electricity and possesses others after his execution?,Horror,Wes Craven,Shocker,1989,full_plot_semantic_query
,4665,What horror movie features a serial killer who gains supernatural powers after making a deal with the Devil?,Horror,Wes Craven,Shocker,1989,summary_semantic_query
,4666,What movie features a womanizing author who struggles with alcoholism and ultimately seeks redemption after disrupting his ex-wife's wedding?,Comedy,Blake Edwards,Skin Deep,1989,full_plot_semantic_query
,4666,What romantic comedy explores themes of addiction and redemption through the journey of a troubled author trying to win back his estranged wife?,Comedy,Blake Edwards,Skin Deep,1989,summary_semantic_query
,4667,What movie features an aspiring hat designer in New York struggling with an unfaithful boyfriend and finding self-respect through a fashion show?,Drama,James Ivory,Slaves of New York,1989,full_plot_semantic_query
,4667,What movie features an aspiring hat designer in New York struggling with an unfaithful boyfriend while pursuing her artistic dreams?,Drama,James Ivory,Slaves of New York,1989,summary_semantic_query
,4669,"What movie features a man who assumes a new identity to win over a woman and her son, but resorts to murder when her estranged husband returns?",Horror|Thriller,Jeff Burr,Stepfather II,1989,full_plot_semantic_query
,4669,What psychological thriller features a man who assumes a new identity while plotting to eliminate a woman's estranged husband?,Horror|Thriller,Jeff Burr,Stepfather II,1989,summary_semantic_query
,4670,"What movie features a man who assumes a new identity after murdering his family and becomes a stepfather, only to be confronted by his stepdaughter who suspects his dark past?",Horror|Thriller,Joseph Ruben,The Stepfather,1987,full_plot_semantic_query
,4670,What psychological thriller involves a man with a dark past who marries a widow and becomes violent when his secret is threatened?,Horror|Thriller,Joseph Ruben,The Stepfather,1987,summary_semantic_query
,4671,What movie explores the complex dynamics of a family dealing with a mentally ill sister whose erratic behavior leads to tragic consequences?,Drama,Jane Campion,Sweetie,1989,full_plot_semantic_query
,4671,What movie explores the impact of a mentally ill sibling on family dynamics and emotional stability?,Drama,Jane Campion,Sweetie,1989,summary_semantic_query
,4672,What romantic comedy features an actor who falls in love with a nurse while dealing with a tumultuous career in theater?,Comedy|Romance,Mel Smith,The Tall Guy,1989,full_plot_semantic_query
,4672,What romantic comedy features an American actor in London who faces career challenges and personal betrayal while trying to win back his nurse girlfriend?,Comedy|Romance,Mel Smith,The Tall Guy,1989,summary_semantic_query
,4673,"What action-comedy movie features two detectives framed for a crime, who must escape from prison and confront a crime lord to clear their names?",Action|Comedy|Crime|Thriller,Andrei Konchalovsky,Tango & Cash,1989,full_plot_semantic_query
,4673,What action-comedy movie features two framed police officers who escape from prison to clear their names and rescue a kidnapped sister?,Action|Comedy|Crime|Thriller,Andrei Konchalovsky,Tango & Cash,1989,summary_semantic_query
,4674,What movie features a former convict who struggles between returning to tap dancing and being drawn back into a life of crime?,Drama,Nick Castle,Tap,1989,full_plot_semantic_query
,4674,What movie features a tap dancer trying to escape his criminal past while pursuing a Broadway career?,Drama,Nick Castle,Tap,1989,summary_semantic_query
,4675,What is a comedy about a recently released convict who gets involved in a bank robbery with a bumbling criminal while trying to help a sick child?,Action|Comedy,Francis Veber,Three Fugitives,1989,full_plot_semantic_query
,4675,What is a comedy about a recently released convict who teams up with a bumbling criminal to rescue a sick child while on the run?,Action|Comedy,Francis Veber,Three Fugitives,1989,summary_semantic_query
,4676,What movie features a socialite who becomes a girl scout troop leader to prove her commitment and faces off against a rival troop leader?,Comedy,Jeff Kanew,Troop Beverly Hills,1989,full_plot_semantic_query
,4676,What is a family comedy about a socialite who becomes a girl scout leader and uses unconventional methods to teach survival skills while facing challenges and rivalries?,Comedy,Jeff Kanew,Troop Beverly Hills,1989,summary_semantic_query
,4677,What movie features a meticulous police investigator who reluctantly adopts a destructive dog while solving a murder case in a small town?,Comedy|Crime,Roger Spottiswoode,Turner & Hooch,1989,full_plot_semantic_query
,4677,What movie features a meticulous police investigator who teams up with a dog to solve a murder case and faces a corrupt police chief?,Comedy|Crime,Roger Spottiswoode,Turner & Hooch,1989,summary_semantic_query
,4678,What movie features a daydreamer who saves a failing UHF television station with bizarre programming and a telethon?,Comedy,Jay Levey,UHF,1989,full_plot_semantic_query
,4678,What comedy film features a daydreamer who revitalizes a failing television station with bizarre programming and faces off against a rival network?,Comedy,Jay Levey,UHF,1989,summary_semantic_query
,4679,What comedy features an irresponsible uncle who takes care of his brother's kids while dealing with teenage rebellion and relationship drama?,Comedy,John Hughes,Uncle Buck,1989,full_plot_semantic_query
,4679,What comedy film features an irresponsible uncle who learns about family and responsibility while babysitting his brother's children?,Comedy,John Hughes,Uncle Buck,1989,summary_semantic_query
,4680,What movie features a narcissistic literary agent who believes he is turning into a vampire after a night of clubbing and encounters with a mysterious woman?,Comedy|Horror,Robert Bierman,Vampire's Kiss,1989,full_plot_semantic_query
,4680,What movie features a narcissistic man in New York who believes he is turning into a vampire and descends into madness due to his obsession and abusive behavior?,Comedy|Horror,Robert Bierman,Vampire's Kiss,1989,summary_semantic_query
,4681,What movie features a couple whose bitter divorce leads to escalating revenge and destruction in their home?,Comedy|Drama,Danny DeVito,The War of the Roses,1989,full_plot_semantic_query
,4681,What movie depicts a couple's destructive divorce battle filled with dark comedy and themes of love and resentment?,Comedy|Drama,Danny DeVito,The War of the Roses,1989,summary_semantic_query
,4682,What movie features a witch-hunter chasing a warlock through time to stop him from unmaking existence with a powerful Satanic book?,Action|Horror,Steve Miner,Warlock,1989,full_plot_semantic_query
,4682,What horror-fantasy movie features a time-traveling warlock trying to unmake creation while being pursued by a witch-hunter and a cursed waitress?,Action|Horror,Steve Miner,Warlock,1989,summary_semantic_query
,4683,What movie features a young boy with PTSD who embarks on a cross-country journey to compete in a video game tournament while being pursued by a bounty hunter?,Adventure|Children|Comedy|Drama,Todd Holland,The Wizard,1989,full_plot_semantic_query
,4683,What movie features a young boy with gaming skills who goes on a journey to compete in a video game tournament while dealing with family trauma?,Adventure|Children|Comedy|Drama,Todd Holland,The Wizard,1989,summary_semantic_query
,4684,"What romantic comedy features a charming weatherman who makes a bet to get three women to fall in love with him, only to realize he truly loves one of them?",Comedy,Will Mackenzie,Worth Winning,1989,full_plot_semantic_query
,4684,"What romantic comedy features a charming man who bets he can make three women fall in love with him, only to find true feelings for one of them?",Comedy,Will Mackenzie,Worth Winning,1989,summary_semantic_query
,4685,What movie features a battle between a Druid warrior and Satan's son who seeks magical stones to summon his father?,Horror,Anthony Hickox,Warlock: The Armageddon,1993,full_plot_semantic_query
,4685,What dark fantasy movie features a young couple battling a Warlock who seeks to resurrect Satan using magical stones?,Horror,Anthony Hickox,Warlock: The Armageddon,1993,summary_semantic_query
,4686,What comedy involves two friends trying to recover stolen money with the help of a reanimated corpse?,Adventure|Comedy,Robert Klane,Weekend at Bernie's II,1993,full_plot_semantic_query
,4686,What comedy involves two friends trying to recover stolen money with the help of their reanimated boss?,Adventure|Comedy,Robert Klane,Weekend at Bernie's II,1993,summary_semantic_query
,4687,What movie features a young man who escapes his mundane life through daydreams and faces complications from proposing to two different women?,Comedy,John Schlesinger,Billy Liar,1963,full_plot_semantic_query
,4687,What movie features a young man who escapes his mundane life through daydreams and struggles with multiple relationships while facing the consequences of his lies?,Comedy,John Schlesinger,Billy Liar,1963,summary_semantic_query
,4688,"What movie features a Jesuit priest's journey through the wilderness in 1634, facing conflicts with Indigenous tribes and exploring themes of faith and sacrifice?",Adventure|Drama,Bruce Beresford,Black Robe,1991,full_plot_semantic_query
,4688,What movie depicts a Jesuit priest's journey to convert Indigenous people amidst cultural conflicts and personal tragedies in 17th century North America?,Adventure|Drama,Bruce Beresford,Black Robe,1991,summary_semantic_query
,4690,"What movie features a musician who becomes involved with mobsters while falling in love with a gangster's girlfriend, set in a jazz club with racial tensions?",Crime|Musical,Francis Ford Coppola,The Cotton Club,1984,full_plot_semantic_query
,4690,What movie features a musician caught between organized crime and a love affair with a mobster's girlfriend in a 1920s jazz club?,Crime|Musical,Francis Ford Coppola,The Cotton Club,1984,summary_semantic_query
,4692,"What movie features a family's struggles with love, tragedy, and political radicals while running a hotel in Vienna?",Drama,Tony Richardson,The Hotel New Hampshire,1984,full_plot_semantic_query
,4692,"What movie explores a family's complex relationships and traumatic events while navigating love, loss, and resilience in the face of tragedy?",Drama,Tony Richardson,The Hotel New Hampshire,1984,summary_semantic_query
,4693,What movie features two unemployed friends who turn to crime for a quick payday but face competition from professional criminals?,Crime|Drama,David Caesar,Idiot Box,1996,full_plot_semantic_query
,4693,What is a comedy about two unemployed friends who attempt a bank robbery but face unexpected chaos?,Crime|Drama,David Caesar,Idiot Box,1996,summary_semantic_query
,4695,What movie features a war correspondent who smuggles heroin to help his addicted wife while being pursued by corrupt agents?,Crime|Drama,Karel Reisz,Who'll Stop the Rain,1978,full_plot_semantic_query
,4695,What movie features a war correspondent who smuggles heroin to help his addicted wife while being pursued by corrupt agents?,Crime|Drama,Karel Reisz,Who'll Stop the Rain,1978,summary_semantic_query
,4696,What is a comedic adventure film where a man inherits the legacy of a masked hero and must navigate political intrigue and romance while dealing with his flamboyant twin brother?,Comedy,Peter Medak,"Zorro, the Gay Blade",1981,full_plot_semantic_query
,4696,What is a comedic adventure film where a flamboyant twin takes on a masked identity to fight against tyranny in 1840s California?,Comedy,Peter Medak,"Zorro, the Gay Blade",1981,summary_semantic_query
,4697,What horror movie features a man with a deformed conjoined twin seeking revenge on the doctors who separated them?,Comedy|Horror,Frank Henenlotter,Basket Case,1982,full_plot_semantic_query
,4697,What horror movie features a character with a deformed conjoined twin seeking revenge on the doctors who separated them?,Comedy|Horror,Frank Henenlotter,Basket Case,1982,summary_semantic_query
,4699,What movie features a mail-order bride who deceives her husband and is involved in a dangerous love triangle with her sister's detective?,Drama|Romance|Thriller,Michael Cristofer,Original Sin,2001,full_plot_semantic_query
,4699,What romantic thriller explores themes of deception and sacrifice between a mail-order bride and her husband in 19th century Cuba?,Drama|Romance|Thriller,Michael Cristofer,Original Sin,2001,summary_semantic_query
,4700,"What movie features a teenager who discovers she is a princess and navigates the challenges of popularity, friendship, and royal responsibilities?",Comedy,Garry Marshall,The Princess Diaries,2001,full_plot_semantic_query
,4700,What coming-of-age movie features a teenager who discovers she is a princess and navigates the challenges of adolescence while embracing her royal identity?,Comedy,Garry Marshall,The Princess Diaries,2001,summary_semantic_query
,4701,"What action-comedy movie features two detectives teaming up in Hong Kong to solve a bombing case linked to a crime lord and involves a mix of humor, fight scenes, and a personal vendetta?",Action|Comedy,Brett Ratner,Rush Hour 2,2001,full_plot_semantic_query
,4701,What action-comedy movie features a detective and a police chief investigating a bombing linked to a Triad leader and involves a showdown at a casino?,Action|Comedy,Brett Ratner,Rush Hour 2,2001,summary_semantic_query
,4704,What movie features a group of adventurers in East Africa capturing wild animals while dealing with personal conflicts and romantic tensions?,Adventure|Comedy,Howard Hawks,Hatari!,1962,full_plot_semantic_query
,4704,What adventure-comedy film features a group capturing wild animals in East Africa while dealing with personal conflicts and a romantic subplot?,Adventure|Comedy,Howard Hawks,Hatari!,1962,summary_semantic_query
,4709,"What movie features a gold rush setting where a prospector adopts a romantic and innocent partner, leading to a love triangle with a rebellious wife?",Comedy|Musical|Western,Joshua Logan,Paint Your Wagon,1969,full_plot_semantic_query
,4709,"What musical film explores love and jealousy among miners during the California Gold Rush, featuring a complex relationship between a prospector, his partner, and his wife?",Comedy|Musical|Western,Joshua Logan,Paint Your Wagon,1969,summary_semantic_query
,4710,What movie features an aging gunfighter facing death while dealing with his past and preparing for a final showdown in a saloon?,Drama|Western,Don Siegel,The Shootist,1976,full_plot_semantic_query
,4710,What is a Western film that deals with an aging gunfighter facing death and reflecting on his violent legacy?,Drama|Western,Don Siegel,The Shootist,1976,summary_semantic_query
,4713,"What movie features a psychologist experimenting with sensory deprivation and hallucinogenic substances, leading to physical and psychological transformations?",Drama|Sci-Fi,Ken Russell,Altered States,1980,full_plot_semantic_query
,4713,What psychological thriller explores the effects of sensory deprivation and hallucinogens on consciousness and identity?,Drama|Sci-Fi,Ken Russell,Altered States,1980,summary_semantic_query
,4714,What movie features a bare-knuckle boxer who faces a new martial arts fighter while dealing with a biker gang and a kidnapping plot involving his love interest?,Comedy,Buddy Van Horn,Any Which Way You Can,1980,full_plot_semantic_query
,4714,What is a comedy-action movie about a bare-knuckle boxer who returns to the ring to save his kidnapped girlfriend from the Mafia?,Comedy,Buddy Van Horn,Any Which Way You Can,1980,summary_semantic_query
,4717,What movie features a young man with unique fighting skills who is forced to compete in a tournament to save his brother's fiancée from the mob?,Action|Comedy,Robert Clouse,The Big Brawl,1980,full_plot_semantic_query
,4717,What movie features a fighter who must enter a martial arts tournament to save his family's restaurant from the mob?,Action|Comedy,Robert Clouse,The Big Brawl,1980,summary_semantic_query
,4718,"What movie features a group of friends spending a summer at a beach house filled with comedic misadventures, including phone sex and unexpected romantic developments?",Comedy,James Rogers,American Pie 2,2001,full_plot_semantic_query
,4718,What are some coming-of-age comedies about friends navigating summer misadventures and romantic relationships?,Comedy,James Rogers,American Pie 2,2001,summary_semantic_query
,4719,What animated movie features a white blood cell officer teaming up with a cold pill to fight a deadly virus inside a slovenly man's body?,Comedy,"Bobby Farrelly, Peter Farrelly, Tom Sito, Piet Kroon",Osmosis Jones,2001,full_plot_semantic_query
